"GEOID","CRF1","CRF2","CRF3","CL1","CL2","highsec","medsec","datasec","areasec","usgsdw_sum","oswcrdw_sum","CRF4","oswcr_per","usgs_per","wq_score","wq_per","datacov"
"060952526061",0,0,0,"","",0,0,2,4,0,11,0,59,0,0,0,50
"060952526062",0,0,0,"","",0,0,1,1,0,3,0,30,0,0,0,100
"060952526063",0,0,0,"","",0,0,2,2,0,11,0,59,0,0,0,100
"060952526071",0,0,0,"","",0,0,2,2,0,6,0,46,0,0,0,100
"060952526081",0,0,0,"","",0,0,1,2,0,8,0,52,0,0,0,50
"060952526082",0,0,0,"","",0,0,1,1,0,8,0,52,0,0,0,100
"060952526112",0,0,0,"","",0,0,2,2,0,10,0,57,0,0,0,100
"060952527033",0,0,0,"","",0,0,2,2,0,5,0,42,0,0,0,100
"060952527041",0,0,0,"","",0,0,1,1,0,2,0,20,0,0,0,100
"060952527042",0,0,0,"","",0,0,1,1,0,2,0,20,0,0,0,100
"060952527045",0,0,0,"","",0,0,1,1,0,2,0,20,0,0,0,100
"060990010013",0,0,0,"","",0,0,1,1,0,1,0,4,0,0,0,100
"061110017001",0,0,0,"","",0,0,5,11,0,1,0,4,0,0,0,45.45
"061110017002",0,0,0,"","",0,0,4,4,0,1,0,4,0,0,0,100
"061110036053",0,0,0,"","",0,0,4,4,0,6,0,46,0,0,0,100
"061110036092",0,0,0,"","",0,0,4,4,0,4,0,36,0,0,0,100
"061110036093",0,0,0,"","",0,0,5,5,0,5,0,42,0,0,0,100
"061110036122",0,0,0,"","",0,0,3,3,0,4,0,36,0,0,0,100
"061110036123",0,0,0,"","",0,0,3,3,0,4,0,36,0,0,0,100
"061110040003",0,0,0,"","",0,0,2,2,0,1,0,4,0,0,0,100
"061110043041",0,0,0,"","",0,0,1,1,0,2,0,20,0,0,0,100
"061110043043",0,0,0,"","",0,0,2,2,0,4,0,36,0,0,0,100
"061110043044",0,0,0,"","",0,0,2,2,0,4,0,36,0,0,0,100
"061110043051",0,0,0,"","",0,0,5,5,0,10,0,57,0,0,0,100
"061110044001",0,0,0,"","",0,0,2,2,0,3,0,30,0,0,0,100
"061110044003",0,0,0,"","",0,0,4,4,0,5,0,42,0,0,0,100
"061110047111",0,0,0,"","",0,0,2,2,0,2,0,20,0,0,0,100
"061110047172",0,0,0,"","",0,0,1,1,0,2,0,20,0,0,0,100
"061110053041",0,0,0,"","",0,0,4,5,0,4,0,36,0,0,0,80
"061110053042",0,0,0,"","",0,0,3,3,0,2,0,20,0,0,0,100
"061110053043",0,0,0,"","",0,0,4,4,0,4,0,36,0,0,0,100
"061110054042",0,0,0,"","",0,0,2,2,0,1,0,4,0,0,0,100
"061110055022",0,0,0,"","",0,0,2,2,0,2,0,20,0,0,0,100
"061110055032",0,0,0,"","",0,0,2,2,0,2,0,20,0,0,0,100
"061110055041",0,0,0,"","",0,0,3,3,0,1,0,4,0,0,0,100
"061110055042",0,0,0,"","",0,0,4,4,0,1,0,4,0,0,0,100
"061110058011",0,0,0,"","",0,0,2,4,0,5,0,42,0,0,0,50
"061110058013",0,0,0,"","",0,0,1,4,0,4,0,36,0,0,0,25
"061110058021",0,0,0,"","",0,0,2,7,0,11,0,59,0,0,0,28.57
"061110058023",0,0,0,"","",0,0,1,2,0,5,0,42,0,0,0,50
"061110059011",0,0,0,"","",0,0,2,2,0,5,0,42,0,0,0,100
"061110059111",0,0,0,"","",0,0,2,5,0,9,0,54,0,0,0,40
"061110059113",0,0,0,"","",0,0,4,6,0,53,0,80,0,0,0,66.67
"061110063021",0,0,0,"","",0,0,2,4,0,6,0,46,0,0,0,50
"061110063022",0,0,0,"","",0,0,1,2,0,4,0,36,0,0,0,50
"061110064003",0,0,0,"","",0,0,1,4,0,4,0,36,0,0,0,25
"061110067002",0,0,0,"","",0,0,1,4,0,4,0,36,0,0,0,25
"061110076112",0,0,0,"","",0,0,2,3,0,2,0,20,0,0,0,66.67
"061110076122",0,0,0,"","",0,0,5,6,0,4,0,36,0,0,0,83.33
"061110088001",0,0,0,"","",0,0,2,2,0,4,0,36,0,0,0,100
"060014003002",0,0,0,NA,NA,0,0,0,3,0,1,0,4,0,0,0,0
"060014011001",0,0,0,NA,NA,0,0,0,4,0,1,0,4,0,0,0,0
"060014011002",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014012001",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014012002",0,0,0,NA,NA,0,0,0,1,0,1,0,4,0,0,0,0
"060014012003",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014035012",0,0,0,NA,NA,0,0,0,3,0,1,0,4,0,0,0,0
"060014035013",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014038001",0,0,0,NA,NA,0,0,0,1,0,6,0,46,0,0,0,0
"060014038002",0,0,0,NA,NA,0,0,0,2,0,6,0,46,0,0,0,0
"060014038003",0,0,0,NA,NA,0,0,0,2,0,6,0,46,0,0,0,0
"060014038004",0,0,0,NA,NA,0,0,0,2,0,6,0,46,0,0,0,0
"060014040001",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014040002",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014041011",0,0,0,NA,NA,0,0,0,2,0,8,0,52,0,0,0,0
"060014041012",0,0,0,NA,NA,0,0,0,1,0,1,0,4,0,0,0,0
"060014041021",0,0,0,NA,NA,0,0,0,1,0,1,0,4,0,0,0,0
"060014041022",0,0,0,NA,NA,0,0,0,1,0,1,0,4,0,0,0,0
"060014042003",0,0,0,NA,NA,0,0,0,6,0,21,0,69,0,0,0,0
"060014045011",0,0,0,NA,NA,0,0,0,2,0,16,0,65,0,0,0,0
"060014047001",0,0,0,NA,NA,0,0,0,2,0,3,0,30,0,0,0,0
"060014047002",0,0,0,NA,NA,0,0,0,4,0,5,0,42,0,0,0,0
"060014048001",0,0,0,NA,NA,0,0,0,3,0,5,0,42,0,0,0,0
"060014048002",0,0,0,NA,NA,0,0,0,2,0,3,0,30,0,0,0,0
"060014049001",0,0,0,NA,NA,0,0,0,2,0,3,0,30,0,0,0,0
"060014049003",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014049004",0,0,0,NA,NA,0,0,0,3,0,4,0,36,0,0,0,0
"060014050001",0,0,0,NA,NA,0,0,0,1,0,3,0,30,0,0,0,0
"060014050002",0,0,0,NA,NA,0,0,0,4,0,10,0,57,0,0,0,0
"060014051001",0,0,0,NA,NA,0,0,0,3,0,10,0,57,0,0,0,0
"060014051002",0,0,0,NA,NA,0,0,0,2,0,7,0,49,0,0,0,0
"060014051004",0,0,0,NA,NA,0,0,0,1,0,6,0,46,0,0,0,0
"060014051005",0,0,0,NA,NA,0,0,0,2,0,9,0,55,0,0,0,0
"060014057002",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014063004",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014064002",0,0,0,NA,NA,0,0,0,4,0,1,0,4,0,0,0,0
"060014066014",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014067001",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014067002",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060014067003",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014067004",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014067005",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014068002",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060014068003",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014068004",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060014069003",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014070001",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014083003",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014083004",0,0,0,NA,NA,0,0,0,2,0,1,0,4,0,0,0,0
"060014097001",0,0,0,NA,NA,0,0,0,1,0,1,0,4,0,0,0,0
"060014097002",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014097003",0,0,0,NA,NA,0,0,0,1,0,1,0,4,0,0,0,0
"060014098001",0,0,0,NA,NA,0,0,0,4,0,1,0,4,0,0,0,0
"060014098003",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060014100001",0,0,0,NA,NA,0,0,0,6,0,10,0,57,0,0,0,0
"060014100002",0,0,0,NA,NA,0,0,0,4,0,10,0,57,0,0,0,0
"060014102001",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014102003",0,0,0,NA,NA,0,0,0,2,0,9,0,55,0,0,0,0
"060014103001",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060014104001",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060014104002",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060014218002",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060014219001",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060014219002",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060014219003",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060014219004",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060014220002",0,0,0,NA,NA,0,0,0,3,0,1,0,5,0,0,0,0
"060014221001",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060014221002",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060014222003",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060014223001",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060014232001",0,0,0,NA,NA,0,0,0,3,0,1,0,5,0,0,0,0
"060014232002",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060014261001",0,0,0,NA,NA,0,0,0,2,0,20,0,68,0,0,0,0
"060014261002",0,0,0,NA,NA,0,0,0,3,0,16,0,65,0,0,0,0
"060014261003",0,0,0,NA,NA,0,0,0,1,0,3,0,30,0,0,0,0
"060014261004",0,0,0,NA,NA,0,0,0,2,0,13,0,62,0,0,0,0
"060014261005",0,0,0,NA,NA,0,0,0,4,0,29,0,74,0,0,0,0
"060014261006",0,0,0,NA,NA,0,0,0,3,0,22,0,70,0,0,0,0
"060014262001",0,0,0,NA,NA,0,0,0,2,0,8,0,52,0,0,0,0
"060014262002",0,0,0,NA,NA,0,0,0,4,0,14,0,63,0,0,0,0
"060014262003",0,0,0,NA,NA,0,0,0,3,0,8,0,52,0,0,0,0
"060014272005",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060014273002",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060014302002",0,0,0,NA,NA,0,0,0,4,0,3,0,30,0,0,0,0
"060014310001",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060014364015",0,0,0,NA,NA,0,0,0,3,0,3,0,30,0,0,0,0
"060014364021",0,0,0,NA,NA,0,0,0,4,0,4,0,36,0,0,0,0
"060014365002",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060133071011",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060133071012",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060133071021",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060133071022",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060133071023",0,0,0,NA,NA,0,0,0,2,0,10,0,57,0,0,0,0
"060133071024",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133072022",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060133080014",0,0,0,NA,NA,0,0,0,4,0,5,0,42,0,0,0,0
"060133180003",0,0,0,NA,NA,0,0,0,2,0,4,0,36,0,0,0,0
"060133190002",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060133190003",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133190006",0,0,0,NA,NA,0,0,0,2,0,4,0,36,0,0,0,0
"060133200031",0,0,0,NA,NA,0,0,0,3,0,3,0,30,0,0,0,0
"060133211013",0,0,0,NA,NA,0,0,0,5,0,6,0,46,0,0,0,0
"060133230002",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060133230003",0,0,0,NA,NA,0,0,0,3,0,3,0,30,0,0,0,0
"060133230004",0,0,0,NA,NA,0,0,0,3,0,3,0,30,0,0,0,0
"060133250001",0,0,0,NA,NA,0,0,0,3,0,6,0,46,0,0,0,0
"060133250002",0,0,0,NA,NA,0,0,0,1,0,3,0,30,0,0,0,0
"060133250003",0,0,0,NA,NA,0,0,0,2,0,3,0,30,0,0,0,0
"060133250005",0,0,0,NA,NA,0,0,0,2,0,4,0,36,0,0,0,0
"060133382033",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060133382041",0,0,0,NA,NA,0,0,0,3,0,8,0,52,0,0,0,0
"060133382042",0,0,0,NA,NA,0,0,0,2,0,5,0,42,0,0,0,0
"060133390011",0,0,0,NA,NA,0,0,0,4,0,4,0,36,0,0,0,0
"060133390021",0,0,0,NA,NA,0,0,0,2,0,4,0,36,0,0,0,0
"060133390022",0,0,0,NA,NA,0,0,0,2,0,4,0,36,0,0,0,0
"060133390023",0,0,0,NA,NA,0,0,0,4,0,5,0,42,0,0,0,0
"060133390024",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060133400011",0,0,0,NA,NA,0,0,0,2,0,5,0,42,0,0,0,0
"060133400022",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133410001",0,0,0,NA,NA,0,0,0,4,0,3,0,30,0,0,0,0
"060133410003",0,0,0,NA,NA,0,0,0,4,0,3,0,30,0,0,0,0
"060133430011",0,0,0,NA,NA,0,0,0,3,0,5,0,42,0,0,0,0
"060133430012",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060133430013",0,0,0,NA,NA,0,0,0,1,0,4,0,36,0,0,0,0
"060133430014",0,0,0,NA,NA,0,0,0,3,0,5,0,42,0,0,0,0
"060133430021",0,0,0,NA,NA,0,0,0,2,0,6,0,46,0,0,0,0
"060133451022",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060133451051",0,0,0,NA,NA,0,0,0,5,0,4,0,36,0,0,0,0
"060133451113",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060133451152",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060133451161",0,0,0,NA,NA,0,0,0,3,0,1,0,5,0,0,0,0
"060133452021",0,0,0,NA,NA,0,0,0,5,0,9,0,55,0,0,0,0
"060133512003",0,0,0,NA,NA,0,0,0,6,0,3,0,30,0,0,0,0
"060133540022",0,0,0,NA,NA,0,0,0,3,0,5,0,42,0,0,0,0
"060133540023",0,0,0,NA,NA,0,0,0,5,0,4,0,36,0,0,0,0
"060133540024",0,0,0,NA,NA,0,0,0,6,0,1,0,5,0,0,0,0
"060133570001",0,0,0,NA,NA,0,0,0,5,0,2,0,20,0,0,0,0
"060133570003",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060133591022",0,0,0,NA,NA,0,0,0,3,0,1,0,5,0,0,0,0
"060133591033",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060133592041",0,0,0,NA,NA,0,0,0,3,0,1,0,5,0,0,0,0
"060133592043",0,0,0,NA,NA,0,0,0,6,0,1,0,5,0,0,0,0
"060133601011",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060133601012",0,0,0,NA,NA,0,0,0,6,0,10,0,57,0,0,0,0
"060133601013",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060133601021",0,0,0,NA,NA,0,0,0,4,0,3,0,30,0,0,0,0
"060133602001",0,0,0,NA,NA,0,0,0,2,0,9,0,55,0,0,0,0
"060133602002",0,0,0,NA,NA,0,0,0,4,0,11,0,59,0,0,0,0
"060133602003",0,0,0,NA,NA,0,0,0,3,0,3,0,30,0,0,0,0
"060133610001",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133610002",0,0,0,NA,NA,0,0,0,12,0,2,0,20,0,0,0,0
"060133630001",0,0,0,NA,NA,0,0,0,4,0,9,0,55,0,0,0,0
"060133630002",0,0,0,NA,NA,0,0,0,3,0,10,0,57,0,0,0,0
"060133630003",0,0,0,NA,NA,0,0,0,4,0,9,0,55,0,0,0,0
"060133630004",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060133640021",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060133640023",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060133710006",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060133720001",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133720002",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133720003",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133720004",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060133720005",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060133720006",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060133730001",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060133740001",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133740003",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133740004",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133750001",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060133750002",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060133800001",0,0,0,NA,NA,0,0,0,6,0,2,0,20,0,0,0,0
"060133800002",0,0,0,NA,NA,0,0,0,5,0,2,0,20,0,0,0,0
"060133810002",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133810003",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060133820001",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060133820002",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060133820003",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060133820004",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060133830001",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060133830002",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060133830003",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060133860001",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060133860002",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060133860004",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060190080001",0,0,0,NA,NA,0,0,0,13,0,2,0,20,0,0,0,0
"060230001002",0,0,0,NA,NA,0,0,0,2,0,5,0,42,0,0,0,0
"060230001003",0,0,0,NA,NA,0,0,0,1,0,3,0,30,0,0,0,0
"060230001004",0,0,0,NA,NA,0,0,0,2,0,5,0,42,0,0,0,0
"060230002001",0,0,0,NA,NA,0,0,0,1,0,3,0,30,0,0,0,0
"060230002002",0,0,0,NA,NA,0,0,0,2,0,3,0,30,0,0,0,0
"060230002003",0,0,0,NA,NA,0,0,0,2,0,3,0,30,0,0,0,0
"060230002005",0,0,0,NA,NA,0,0,0,2,0,4,0,36,0,0,0,0
"060230002006",0,0,0,NA,NA,0,0,0,1,0,3,0,30,0,0,0,0
"060230006003",0,0,0,NA,NA,0,0,0,4,0,5,0,42,0,0,0,0
"060371034005",0,0,0,NA,NA,0,0,0,5,0,1,0,5,0,0,0,0
"060371066031",0,0,0,NA,NA,0,0,0,8,0,2,0,20,0,0,0,0
"060371066032",0,0,0,NA,NA,0,0,0,11,0,4,0,36,0,0,0,0
"060371066411",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371066421",0,0,0,NA,NA,0,0,0,3,0,1,0,5,0,0,0,0
"060371066422",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060371066423",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371066431",0,0,0,NA,NA,0,0,0,5,0,1,0,5,0,0,0,0
"060371066432",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371066433",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371340011",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060371340012",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060371344241",0,0,0,NA,NA,0,0,0,4,0,3,0,30,0,0,0,0
"060371345201",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060371345202",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060371349031",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060371351111",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060371351113",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060371351142",0,0,0,NA,NA,0,0,0,3,0,2,0,20,0,0,0,0
"060371352022",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371352023",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060371370002",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371373011",0,0,0,NA,NA,0,0,0,6,0,1,0,5,0,0,0,0
"060371373021",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060371374021",0,0,0,NA,NA,0,0,0,4,0,4,0,36,0,0,0,0
"060371375041",0,0,0,NA,NA,0,0,0,7,0,2,0,20,0,0,0,0
"060371437002",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371897011",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060371918101",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060371918102",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371918202",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060371918203",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060371923001",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060371923002",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371923003",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060371924101",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060371924103",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060371924104",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060371941011",0,0,0,NA,NA,0,0,0,5,0,1,0,5,0,0,0,0
"060371941021",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060371941023",0,0,0,NA,NA,0,0,0,3,0,1,0,5,0,0,0,0
"060372016022",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060372016023",0,0,0,NA,NA,0,0,0,3,0,1,0,5,0,0,0,0
"060372017001",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060372017003",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060372080003",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060372110001",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060372114101",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060372115003",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060372181201",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060372181202",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060372181203",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060372240101",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060372246001",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060372621003",0,0,0,NA,NA,0,0,0,7,0,1,0,5,0,0,0,0
"060372653011",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060372718012",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060372718013",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060372719011",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060372719012",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060372719013",0,0,0,NA,NA,0,0,0,1,0,2,0,20,0,0,0,0
"060372753022",0,0,0,NA,NA,0,0,0,2,0,1,0,5,0,0,0,0
"060372753023",0,0,0,NA,NA,0,0,0,3,0,1,0,5,0,0,0,0
"060374033041",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060374033042",0,0,0,NA,NA,0,0,0,4,0,4,0,36,0,0,0,0
"060374033201",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060374033202",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060374033222",0,0,0,NA,NA,0,0,0,4,0,2,0,20,0,0,0,0
"060374033243",0,0,0,NA,NA,0,0,0,4,0,1,0,5,0,0,0,0
"060374033244",0,0,0,NA,NA,0,0,0,8,0,1,0,5,0,0,0,0
"060374033251",0,0,0,NA,NA,0,0,0,16,0,1,0,5,0,0,0,0
"060374034011",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060374034012",0,0,0,NA,NA,0,0,0,4,0,17,0,66,0,0,0,0
"060374034013",0,0,0,NA,NA,0,0,0,4,0,4,0,36,0,0,0,0
"060374034021",0,0,0,NA,NA,0,0,0,4,0,8,0,52,0,0,0,0
"060374034022",0,0,0,NA,NA,0,0,0,3,0,6,0,46,0,0,0,0
"060374034032",0,0,0,NA,NA,0,0,0,3,0,7,0,49,0,0,0,0
"060374034033",0,0,0,NA,NA,0,0,0,5,0,5,0,42,0,0,0,0
"060374034041",0,0,0,NA,NA,0,0,0,4,0,4,0,36,0,0,0,0
"060374034042",0,0,0,NA,NA,0,0,0,2,0,2,0,20,0,0,0,0
"060374034082",0,0,0,NA,NA,0,0,0,3,0,2,0,21,0,0,0,0
"060374077011",0,0,0,NA,NA,0,0,0,2,0,2,0,21,0,0,0,0
"060374077012",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060374077013",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
"060374081361",0,0,0,NA,NA,0,0,0,2,0,4,0,36,0,0,0,0
"060374081362",0,0,0,NA,NA,0,0,0,2,0,13,0,62,0,0,0,0
"060374081371",0,0,0,NA,NA,0,0,0,1,0,2,0,21,0,0,0,0
"060374081372",0,0,0,NA,NA,0,0,0,2,0,13,0,62,0,0,0,0
"060374081381",0,0,0,NA,NA,0,0,0,1,0,1,0,5,0,0,0,0
