"GEOID","wq_risk","comb_risk","wq_score","ex_risk","Pop18","adj_dw","statesmallcount","dwss_cou","dwss_den","DAC_status"
"060375018032",0,0,0,0,2210,0,0,0,0,"SDAC"
"060375018041",0,0,0,0,1543,0,0,0,0,"DAC"
"060375018042",0,0,0,0,671,0,0,0,0,"DAC"
"060375019001",0,0,0,0,987,0,0,0,0,"None"
"060375019002",0,0,0,0,1221,0,0,0,0,"None"
"060375019003",0,0,0,0,993,0,0,0,0,"None"
"060375019004",0,0,0,0,909,0,0,0,0,"DAC"
"060375020031",0,0,0,0,1226,0,0,0,0,"None"
"060375020032",0,0,0,0,1492,0,0,0,0,"DAC"
"060375020051",0,0,0,0,1640,0,0,0,0,"None"
"060375020052",0,0,0,0,1677,0,0,0,0,"SDAC"
"060375020053",0,0,0,0,1735,0,0,0,0,"None"
"060375021002",0,0,0,0,2351,0,0,0,0,"DAC"
"060375021003",0,0,0,0,1777,0,0,0,0,"None"
"060375029011",0,0,0,0,1757,0,0,0,0,"None"
"060375029013",0,0,0,0,962,0,0,0,0,"None"
"060375032013",0,0,0,0,1252,0,0,0,0,"None"
"060375032022",0,0,0,0,1145,0,0,0,0,"None"
"060375032023",0,0,0,0,1544,0,0,0,0,"None"
"060375033012",0,0,0,0,1021,0,0,0,0,"None"
"060375033013",0,0,0,0,707,0,0,0,0,"None"
"060375033014",0,0,0,0,777,0,0,0,0,"None"
"060375033021",0,0,0,0,2170,0,0,0,0,"None"
"060375033022",0,0,0,0,3129,0,0,0,0,"None"
"060375033023",0,0,0,0,1417,0,0,0,0,"None"
"060375035013",0,0,0,0,3141,0,0,0,0,"None"
"060375036013",0,0,0,0,958,0,0,0,0,"None"
"060375036021",0,0,0,0,1398,0,0,0,0,"None"
"060375037012",0,0,0,0,2768,0,0,0,0,"None"
"060375037022",0,0,0,0,3461,0,0,0,0,"None"
"060375037031",0,0,0,0,1831,0,0,0,0,"None"
"060375037033",0,0,0,0,2624,0,0,0,0,"None"
"060375302021",0,0,0,0,988,0,0,0,0,"None"
"060375302022",0,0,0,0,1983,0,0,0,0,"None"
"060375302031",0,0,0,0,2075,0,0,0,0,"SDAC"
"060375302032",0,0,0,0,842,0,0,0,0,"None"
"060375303021",0,0,0,0,1108,0,0,0,0,"None"
"060375304001",0,0,0,0,1328,0,0,0,0,"SDAC"
"060375304002",0,0,0,0,2262,0,0,0,0,"None"
"060375318001",0,0,0,0,2127,0,0,0,0,"None"
"060375321013",0,0,0,0,1317,0,0,0,0,"SDAC"
"060375329004",0,0,0,0,1328,0,0,0,0,"SDAC"
"060375348021",0,0,0,0,1815,0,0,0,0,"None"
"060375355021",0,0,0,0,2939,0,0,0,0,"DAC"
"060375355022",0,0,0,0,2373,0,0,0,0,"DAC"
"060375357013",0,0,0,0,1659,0,0,0,0,"SDAC"
"060375357022",0,0,0,0,994,0,0,0,0,"None"
"060375358041",0,0,0,0,2661,0,0,0,0,"DAC"
"060375362002",0,0,0,0,1744,0,0,0,0,"DAC"
"060375409013",0,0,0,0,1370,0,0,0,0,"DAC"
"060375409014",0,0,0,0,769,0,0,0,0,"SDAC"
"060375409024",0,0,0,0,0,0,0,0,0,"Data Not Available"
"060375425022",0,0,0,0,616,0,0,0,0,"SDAC"
"060375428002",0,0,0,0,1088,0,0,0,0,"DAC"
"060375432024",0,0,0,0,1173,0,0,0,0,"DAC"
"060375436042",0,0,0,0,2207,0,0,0,0,"None"
"060375437024",0,0,0,0,1534,0,0,0,0,"None"
"060375506021",0,0,0,0,574,0,0,0,0,"None"
"060375509024",0,0,0,0,1688,0,0,0,0,"DAC"
"060375703032",0,0,0,0,2262,0,0,0,0,"DAC"
"060375703042",0,0,0,0,2369,0,0,0,0,"DAC"
"060375703043",0,0,0,0,1350,0,0,0,0,"DAC"
"060375717012",0,0,0,0,2157,0,0,0,0,"DAC"
"060375717032",0,0,0,0,2288,0,0,0,0,"SDAC"
"060375717034",0,0,0,0,689,0,0,0,0,"SDAC"
"060375718002",0,0,0,0,1227,0,0,0,0,"None"
"060375720011",0,0,0,0,2326,0,0,0,0,"None"
"060375720021",0,0,0,0,1234,0,0,0,0,"None"
"060375720022",0,0,0,0,2555,0,0,0,0,"None"
"060375720023",0,0,0,0,1355,0,0,0,0,"None"
"060375722011",0,0,0,0,1246,0,0,0,0,"SDAC"
"060375722012",0,0,0,0,490,0,0,0,0,"None"
"060375722021",0,0,0,0,464,0,0,0,0,"SDAC"
"060375722022",0,0,0,0,511,0,0,0,0,"None"
"060375722023",0,0,0,0,894,0,0,0,0,"None"
"060375722024",0,0,0,0,1870,0,0,0,0,"None"
"060375729001",0,0,0,0,2012,0,0,0,0,"DAC"
"060375729002",0,0,0,0,2475,0,0,0,0,"SDAC"
"060375729003",0,0,0,0,1054,0,0,0,0,"None"
"060375730021",0,0,0,0,2142,0,0,0,0,"SDAC"
"060375730022",0,0,0,0,2015,0,0,0,0,"SDAC"
"060375730031",0,0,0,0,1919,0,0,0,0,"None"
"060375730041",0,0,0,0,1073,0,0,0,0,"SDAC"
"060375730042",0,0,0,0,1151,0,0,0,0,"SDAC"
"060375730043",0,0,0,0,1056,0,0,0,0,"DAC"
"060375730044",0,0,0,0,1273,0,0,0,0,"SDAC"
"060375731001",0,0,0,0,2339,0,0,0,0,"DAC"
"060375731002",0,0,0,0,3590,0,0,0,0,"DAC"
"060375731003",0,0,0,0,792,0,0,0,0,"None"
"060375731004",0,0,0,0,826,0,0,0,0,"None"
"060375732011",0,0,0,0,2523,0,0,0,0,"DAC"
"060375732012",0,0,0,0,2252,0,0,0,0,"SDAC"
"060375732021",0,0,0,0,1712,0,0,0,0,"None"
"060375732022",0,0,0,0,2147,0,0,0,0,"SDAC"
"060375732023",0,0,0,0,2361,0,0,0,0,"DAC"
"060375733001",0,0,0,0,3047,0,0,0,0,"SDAC"
"060375734011",0,0,0,0,1466,0,0,0,0,"None"
"060375734022",0,0,0,0,1060,0,0,0,0,"None"
"060375734023",0,0,0,0,1893,0,0,0,0,"SDAC"
"060375734024",0,0,0,0,1532,0,0,0,0,"None"
"060375734025",0,0,0,0,2168,0,0,0,0,"None"
"060375736012",0,0,0,0,889,0,0,0,0,"Data Not Available"
"060375736013",0,0,0,0,860,0,0,0,0,"None"
"060375736017",0,0,0,0,717,0,0,0,0,"None"
"060375736018",0,0,0,0,724,0,0,0,0,"None"
"060375736019",0,0,0,0,697,0,0,0,0,"None"
"060375737002",0,0,0,0,817,0,0,0,0,"None"
"060375737003",0,0,0,0,1022,0,0,0,0,"None"
"060375737004",0,0,0,0,1018,0,0,0,0,"None"
"060375737005",0,0,0,0,626,0,0,0,0,"None"
"060375738002",0,0,0,0,844,0,0,0,0,"None"
"060375738003",0,0,0,0,1166,0,0,0,0,"None"
"060375738004",0,0,0,0,1285,0,0,0,0,"None"
"060375740001",0,0,0,0,748,0,0,0,0,"None"
"060375740002",0,0,0,0,1029,0,0,0,0,"None"
"060375741003",0,0,0,0,1010,0,0,0,0,"None"
"060375741004",0,0,0,0,942,0,0,0,0,"None"
"060375741005",0,0,0,0,941,0,0,0,0,"None"
"060375742014",0,0,0,0,456,0,0,0,0,"None"
"060375743003",0,0,0,0,896,0,0,0,0,"None"
"060375743005",0,0,0,0,1012,0,0,0,0,"None"
"060375743006",0,0,0,0,894,0,0,0,0,"None"
"060375743007",0,0,0,0,1151,0,0,0,0,"None"
"060375745003",0,0,0,0,1522,0,0,0,0,"None"
"060375745004",0,0,0,0,1527,0,0,0,0,"None"
"060375746011",0,0,0,0,2241,0,0,0,0,"Data Not Available"
"060375746021",0,0,0,0,1217,0,0,0,0,"None"
"060375747001",0,0,0,0,139,0,0,0,0,"Data Not Available"
"060375748001",0,0,0,0,760,0,0,0,0,"None"
"060375748003",0,0,0,0,705,0,0,0,0,"None"
"060375749011",0,0,0,0,992,0,0,0,0,"None"
"060375749012",0,0,0,0,754,0,0,0,0,"None"
"060375749013",0,0,0,0,1075,0,0,0,0,"None"
"060375749014",0,0,0,0,890,0,0,0,0,"None"
"060375749021",0,0,0,0,855,0,0,0,0,"None"
"060375749022",0,0,0,0,1921,0,0,0,0,"SDAC"
"060375749023",0,0,0,0,2752,0,0,0,0,"DAC"
"060375750011",0,0,0,0,1304,0,0,0,0,"None"
"060375750012",0,0,0,0,2459,0,0,0,0,"None"
"060375750021",0,0,0,0,2413,0,0,0,0,"None"
"060375751011",0,0,0,0,2640,0,0,0,0,"SDAC"
"060375751012",0,0,0,0,1710,0,0,0,0,"None"
"060375751021",0,0,0,0,2023,0,0,0,0,"SDAC"
"060375751022",0,0,0,0,2120,0,0,0,0,"SDAC"
"060375751031",0,0,0,0,2134,0,0,0,0,"DAC"
"060375751032",0,0,0,0,1793,0,0,0,0,"DAC"
"060375751033",0,0,0,0,1025,0,0,0,0,"None"
"060375753002",0,0,0,0,1537,0,0,0,0,"SDAC"
"060375753003",0,0,0,0,1823,0,0,0,0,"SDAC"
"060375754011",0,0,0,0,515,0,0,0,0,"SDAC"
"060375754012",0,0,0,0,363,0,0,0,0,"SDAC"
"060375754013",0,0,0,0,1036,0,0,0,0,"SDAC"
"060375754014",0,0,0,0,2939,0,0,0,0,"SDAC"
"060375754021",0,0,0,0,3252,0,0,0,0,"DAC"
"060375754022",0,0,0,0,861,0,0,0,0,"DAC"
"060375755001",0,0,0,0,92,0,0,0,0,"SDAC"
"060375758011",0,0,0,0,1537,0,0,0,0,"SDAC"
"060375758012",0,0,0,0,804,0,0,0,0,"SDAC"
"060375758021",0,0,0,0,3049,0,0,0,0,"SDAC"
"060375758022",0,0,0,0,2600,0,0,0,0,"SDAC"
"060375758031",0,0,0,0,1955,0,0,0,0,"SDAC"
"060375758032",0,0,0,0,983,0,0,0,0,"SDAC"
"060375759011",0,0,0,0,1042,0,0,0,0,"DAC"
"060375759023",0,0,0,0,1917,0,0,0,0,"SDAC"
"060375763011",0,0,0,0,900,0,0,0,0,"SDAC"
"060375763014",0,0,0,0,713,0,0,0,0,"SDAC"
"060375768011",0,0,0,0,876,0,0,0,0,"DAC"
"060375768012",0,0,0,0,1201,0,0,0,0,"None"
"060375768021",0,0,0,0,2271,0,0,0,0,"DAC"
"060375768022",0,0,0,0,1460,0,0,0,0,"None"
"060375769011",0,0,0,0,2129,0,0,0,0,"SDAC"
"060375769012",0,0,0,0,1712,0,0,0,0,"SDAC"
"060375769013",0,0,0,0,1661,0,0,0,0,"SDAC"
"060375769031",0,0,0,0,1590,0,0,0,0,"SDAC"
"060375769032",0,0,0,0,1759,0,0,0,0,"SDAC"
"060375769041",0,0,0,0,1863,0,0,0,0,"DAC"
"060375769042",0,0,0,0,1555,0,0,0,0,"DAC"
"060375770001",0,0,0,0,2430,0,0,0,0,"DAC"
"060375770002",0,0,0,0,2555,0,0,0,0,"None"
"060375770003",0,0,0,0,987,0,0,0,0,"None"
"060375770004",0,0,0,0,588,0,0,0,0,"None"
"060375771004",0,0,0,0,1450,0,0,0,0,"None"
"060375771005",0,0,0,0,1553,0,0,0,0,"SDAC"
"060376003022",0,0,0,0,784,0,0,0,0,"DAC"
"060376003031",0,0,0,0,540,0,0,0,0,"SDAC"
"060376003032",0,0,0,0,1255,0,0,0,0,"SDAC"
"060376003033",0,0,0,0,2166,0,0,0,0,"SDAC"
"060376003041",0,0,0,0,1672,0,0,0,0,"SDAC"
"060376007022",0,0,0,0,1140,0,0,0,0,"None"
"060376007023",0,0,0,0,2582,0,0,0,0,"None"
"060376007031",0,0,0,0,1967,0,0,0,0,"None"
"060376007041",0,0,0,0,1672,0,0,0,0,"DAC"
"060376008021",0,0,0,0,760,0,0,0,0,"None"
"060376008022",0,0,0,0,804,0,0,0,0,"None"
"060376008023",0,0,0,0,954,0,0,0,0,"None"
"060376009021",0,0,0,0,1171,0,0,0,0,"DAC"
"060376009022",0,0,0,0,1894,0,0,0,0,"SDAC"
"060376009023",0,0,0,0,1632,0,0,0,0,"DAC"
"060376009122",0,0,0,0,2291,0,0,0,0,"DAC"
"060376009123",0,0,0,0,1139,0,0,0,0,"None"
"060376010011",0,0,0,0,1175,0,0,0,0,"DAC"
"060376010012",0,0,0,0,1296,0,0,0,0,"SDAC"
"060376010021",0,0,0,0,1375,0,0,0,0,"SDAC"
"060376010022",0,0,0,0,1457,0,0,0,0,"SDAC"
"060376010023",0,0,0,0,2267,0,0,0,0,"None"
"060376012111",0,0,0,0,1304,0,0,0,0,"SDAC"
"060376012112",0,0,0,0,1540,0,0,0,0,"SDAC"
"060376013021",0,0,0,0,631,0,0,0,0,"Data Not Available"
"060376013024",0,0,0,0,2152,0,0,0,0,"SDAC"
"060376014011",0,0,0,0,2292,0,0,0,0,"SDAC"
"060376014012",0,0,0,0,664,0,0,0,0,"SDAC"
"060376014013",0,0,0,0,2732,0,0,0,0,"DAC"
"060376027002",0,0,0,0,818,0,0,0,0,"None"
"060376027003",0,0,0,0,1097,0,0,0,0,"None"
"060376028012",0,0,0,0,627,0,0,0,0,"SDAC"
"060376028021",0,0,0,0,975,0,0,0,0,"None"
"060376030041",0,0,0,0,1530,0,0,0,0,"DAC"
"060376031011",0,0,0,0,1591,0,0,0,0,"SDAC"
"060376031012",0,0,0,0,1153,0,0,0,0,"None"
"060376031013",0,0,0,0,1299,0,0,0,0,"None"
"060376031021",0,0,0,0,1813,0,0,0,0,"DAC"
"060376031022",0,0,0,0,1078,0,0,0,0,"None"
"060376031023",0,0,0,0,851,0,0,0,0,"SDAC"
"060376033011",0,0,0,0,1064,0,0,0,0,"DAC"
"060376033012",0,0,0,0,1673,0,0,0,0,"DAC"
"060376033013",0,0,0,0,1109,0,0,0,0,"SDAC"
"060376033021",0,0,0,0,815,0,0,0,0,"DAC"
"060376033022",0,0,0,0,1966,0,0,0,0,"DAC"
"060376033023",0,0,0,0,1127,0,0,0,0,"SDAC"
"060376037024",0,0,0,0,1676,0,0,0,0,"None"
"060376038022",0,0,0,0,1363,0,0,0,0,"None"
"060376039002",0,0,0,0,620,0,0,0,0,"DAC"
"060376039003",0,0,0,0,722,0,0,0,0,"SDAC"
"060376039004",0,0,0,0,1531,0,0,0,0,"SDAC"
"060376039005",0,0,0,0,793,0,0,0,0,"Data Not Available"
"060376039006",0,0,0,0,3309,0,0,0,0,"None"
"060376040011",0,0,0,0,1773,0,0,0,0,"None"
"060376040012",0,0,0,0,1533,0,0,0,0,"None"
"060376040013",0,0,0,0,1294,0,0,0,0,"None"
"060376040021",0,0,0,0,1031,0,0,0,0,"None"
"060376040022",0,0,0,0,2327,0,0,0,0,"None"
"060376040023",0,0,0,0,868,0,0,0,0,"None"
"060376040024",0,0,0,0,660,0,0,0,0,"DAC"
"060376041001",0,0,0,0,1386,0,0,0,0,"None"
"060376041002",0,0,0,0,1512,0,0,0,0,"DAC"
"060376041003",0,0,0,0,1321,0,0,0,0,"None"
"060376041004",0,0,0,0,1724,0,0,0,0,"None"
"060376041005",0,0,0,0,1544,0,0,0,0,"None"
"060376200011",0,0,0,0,1029,0,0,0,0,"None"
"060376200013",0,0,0,0,1798,0,0,0,0,"None"
"060376201011",0,0,0,0,1357,0,0,0,0,"None"
"060376201013",0,0,0,0,2468,0,0,0,0,"None"
"060376204002",0,0,0,0,743,0,0,0,0,"None"
"060376204003",0,0,0,0,1429,0,0,0,0,"None"
"060376205011",0,0,0,0,1493,0,0,0,0,"None"
"060376205012",0,0,0,0,813,0,0,0,0,"None"
"060376205013",0,0,0,0,891,0,0,0,0,"None"
"060376205014",0,0,0,0,1058,0,0,0,0,"None"
"060376205015",0,0,0,0,533,0,0,0,0,"DAC"
"060376205016",0,0,0,0,1275,0,0,0,0,"None"
"060376205211",0,0,0,0,1168,0,0,0,0,"None"
"060376205212",0,0,0,0,1190,0,0,0,0,"None"
"060376205213",0,0,0,0,862,0,0,0,0,"None"
"060376205214",0,0,0,0,872,0,0,0,0,"None"
"060376205223",0,0,0,0,1787,0,0,0,0,"None"
"060376206011",0,0,0,0,963,0,0,0,0,"None"
"060376206012",0,0,0,0,1470,0,0,0,0,"None"
"060376206013",0,0,0,0,915,0,0,0,0,"None"
"060376206014",0,0,0,0,1682,0,0,0,0,"None"
"060376206021",0,0,0,0,1105,0,0,0,0,"None"
"060376206022",0,0,0,0,785,0,0,0,0,"None"
"060376206023",0,0,0,0,707,0,0,0,0,"None"
"060376206024",0,0,0,0,1386,0,0,0,0,"None"
"060376206025",0,0,0,0,1182,0,0,0,0,"None"
"060376211043",0,0,0,0,1535,0,0,0,0,"None"
"060376212013",0,0,0,0,2501,0,0,0,0,"None"
"060376212041",0,0,0,0,2556,0,0,0,0,"None"
"060376212042",0,0,0,0,586,0,0,0,0,"None"
"060376213011",0,0,0,0,2955,0,0,0,0,"None"
"060376213012",0,0,0,0,1331,0,0,0,0,"None"
"060376500011",0,0,0,0,1437,0,0,0,0,"SDAC"
"060376500013",0,0,0,0,1860,0,0,0,0,"None"
"060376500014",0,0,0,0,758,0,0,0,0,"None"
"060376500015",0,0,0,0,747,0,0,0,0,"None"
"060376500032",0,0,0,0,1458,0,0,0,0,"DAC"
"060376500042",0,0,0,0,1026,0,0,0,0,"SDAC"
"060376500043",0,0,0,0,1426,0,0,0,0,"None"
"060376500044",0,0,0,0,538,0,0,0,0,"None"
"060376501011",0,0,0,0,1661,0,0,0,0,"None"
"060376501012",0,0,0,0,763,0,0,0,0,"Data Not Available"
"060376503001",0,0,0,0,1019,0,0,0,0,"DAC"
"060376503002",0,0,0,0,1468,0,0,0,0,"None"
"060376503003",0,0,0,0,1139,0,0,0,0,"None"
"060376503004",0,0,0,0,2315,0,0,0,0,"DAC"
"060376503005",0,0,0,0,1206,0,0,0,0,"None"
"060376504012",0,0,0,0,664,0,0,0,0,"None"
"060376504013",0,0,0,0,1278,0,0,0,0,"None"
"060376504014",0,0,0,0,723,0,0,0,0,"None"
"060376504015",0,0,0,0,667,0,0,0,0,"None"
"060376505012",0,0,0,0,801,0,0,0,0,"None"
"060376506021",0,0,0,0,2855,0,0,0,0,"None"
"060376506022",0,0,0,0,2051,0,0,0,0,"None"
"060376506032",0,0,0,0,1432,0,0,0,0,"None"
"060376506041",0,0,0,0,2855,0,0,0,0,"None"
"060376506042",0,0,0,0,3000,0,0,0,0,"None"
"060376506051",0,0,0,0,3026,0,0,0,0,"None"
"060376507011",0,0,0,0,738,0,0,0,0,"None"
"060376507021",0,0,0,0,1217,0,0,0,0,"None"
"060376507022",0,0,0,0,608,0,0,0,0,"None"
"060376507024",0,0,0,0,730,0,0,0,0,"None"
"060376507025",0,0,0,0,786,0,0,0,0,"None"
"060376508001",0,0,0,0,2223,0,0,0,0,"None"
"060376508003",0,0,0,0,2752,0,0,0,0,"None"
"060376509013",0,0,0,0,1157,0,0,0,0,"None"
"060376509014",0,0,0,0,1400,0,0,0,0,"DAC"
"060376509021",0,0,0,0,1523,0,0,0,0,"None"
"060376509022",0,0,0,0,2020,0,0,0,0,"None"
"060376509023",0,0,0,0,3233,0,0,0,0,"None"
"060376510011",0,0,0,0,1071,0,0,0,0,"None"
"060376510012",0,0,0,0,1199,0,0,0,0,"None"
"060376510013",0,0,0,0,2631,0,0,0,0,"None"
"060376510014",0,0,0,0,673,0,0,0,0,"None"
"060376510021",0,0,0,0,1245,0,0,0,0,"None"
"060376510022",0,0,0,0,1373,0,0,0,0,"None"
"060376510023",0,0,0,0,1038,0,0,0,0,"None"
"060376510024",0,0,0,0,1189,0,0,0,0,"None"
"060376511011",0,0,0,0,2768,0,0,0,0,"None"
"060376513021",0,0,0,0,1611,0,0,0,0,"None"
"060376513022",0,0,0,0,1479,0,0,0,0,"None"
"060376513023",0,0,0,0,771,0,0,0,0,"None"
"060376514011",0,0,0,0,1357,0,0,0,0,"None"
"060376514012",0,0,0,0,1245,0,0,0,0,"None"
"060376514021",0,0,0,0,1401,0,0,0,0,"None"
"060376514022",0,0,0,0,1703,0,0,0,0,"None"
"060376514023",0,0,0,0,2277,0,0,0,0,"None"
"060376514024",0,0,0,0,1069,0,0,0,0,"None"
"060376700012",0,0,0,0,1592,0,0,0,0,"None"
"060376700022",0,0,0,0,2430,0,0,0,0,"None"
"060376700031",0,0,0,0,617,0,0,0,0,"None"
"060376700032",0,0,0,0,1676,0,0,0,0,"None"
"060376700033",0,0,0,0,1118,0,0,0,0,"None"
"060376700034",0,0,0,0,2321,0,0,0,0,"None"
"060376701001",0,0,0,0,3090,0,0,0,0,"None"
"060376701002",0,0,0,0,922,0,0,0,0,"None"
"060376701003",0,0,0,0,1898,0,0,0,0,"None"
"060376701004",0,0,0,0,832,0,0,0,0,"None"
"060376702012",0,0,0,0,2526,0,0,0,0,"None"
"060376702021",0,0,0,0,2562,0,0,0,0,"None"
"060376703242",0,0,0,0,988,0,0,0,0,"None"
"060376705001",0,0,0,0,1630,0,0,0,0,"None"
"060376707011",0,0,0,0,2496,0,0,0,0,"None"
"060376707012",0,0,0,0,2094,0,0,0,0,"None"
"060376707013",0,0,0,0,1420,0,0,0,0,"None"
"060376707021",0,0,0,0,2276,0,0,0,0,"None"
"060376707022",0,0,0,0,919,0,0,0,0,"None"
"060376707024",0,0,0,0,1409,0,0,0,0,"None"
"060377001012",0,0,0,0,1267,0,0,0,0,"None"
"060377002001",0,0,0,0,3018,0,0,0,0,"None"
"060377002002",0,0,0,0,537,0,0,0,0,"None"
"060377002003",0,0,0,0,698,0,0,0,0,"Data Not Available"
"060377002004",0,0,0,0,798,0,0,0,0,"Data Not Available"
"060377002005",0,0,0,0,2031,0,0,0,0,"None"
"060377003001",0,0,0,0,1830,0,0,0,0,"None"
"060377003002",0,0,0,0,1416,0,0,0,0,"None"
"060377003003",0,0,0,0,1069,0,0,0,0,"None"
"060377003004",0,0,0,0,2146,0,0,0,0,"None"
"060377004001",0,0,0,0,2270,0,0,0,0,"None"
"060377004002",0,0,0,0,696,0,0,0,0,"Data Not Available"
"060377004003",0,0,0,0,1509,0,0,0,0,"None"
"060377004004",0,0,0,0,1054,0,0,0,0,"None"
"060377005011",0,0,0,0,1346,0,0,0,0,"None"
"060377005012",0,0,0,0,1236,0,0,0,0,"None"
"060377005013",0,0,0,0,985,0,0,0,0,"None"
"060377005021",0,0,0,0,3089,0,0,0,0,"None"
"060377005022",0,0,0,0,1085,0,0,0,0,"None"
"060377006003",0,0,0,0,773,0,0,0,0,"None"
"060377006004",0,0,0,0,1389,0,0,0,0,"None"
"060377006005",0,0,0,0,730,0,0,0,0,"Data Not Available"
"060377007001",0,0,0,0,918,0,0,0,0,"None"
"060377008012",0,0,0,0,347,0,0,0,0,"None"
"060377008021",0,0,0,0,1254,0,0,0,0,"DAC"
"060377008022",0,0,0,0,1455,0,0,0,0,"None"
"060377008023",0,0,0,0,1357,0,0,0,0,"None"
"060377009012",0,0,0,0,626,0,0,0,0,"None"
"060377009013",0,0,0,0,645,0,0,0,0,"None"
"060377009021",0,0,0,0,1924,0,0,0,0,"None"
"060377009022",0,0,0,0,1595,0,0,0,0,"None"
"060377012011",0,0,0,0,593,0,0,0,0,"None"
"060377012012",0,0,0,0,738,0,0,0,0,"None"
"060377012013",0,0,0,0,814,0,0,0,0,"None"
"060377012014",0,0,0,0,960,0,0,0,0,"None"
"060377012015",0,0,0,0,856,0,0,0,0,"None"
"060377012021",0,0,0,0,1847,0,0,0,0,"None"
"060377012022",0,0,0,0,1628,0,0,0,0,"None"
"060377013021",0,0,0,0,2309,0,0,0,0,"None"
"060377013022",0,0,0,0,2571,0,0,0,0,"None"
"060377013041",0,0,0,0,1727,0,0,0,0,"None"
"060377013042",0,0,0,0,1926,0,0,0,0,"None"
"060377013043",0,0,0,0,1836,0,0,0,0,"None"
"060377013044",0,0,0,0,734,0,0,0,0,"None"
"060377014021",0,0,0,0,1071,0,0,0,0,"None"
"060377014022",0,0,0,0,1923,0,0,0,0,"None"
"060377014023",0,0,0,0,1573,0,0,0,0,"None"
"060377014024",0,0,0,0,1310,0,0,0,0,"Data Not Available"
"060377015011",0,0,0,0,1366,0,0,0,0,"None"
"060377015012",0,0,0,0,1301,0,0,0,0,"None"
"060377015013",0,0,0,0,2571,0,0,0,0,"None"
"060377015022",0,0,0,0,1281,0,0,0,0,"None"
"060377015023",0,0,0,0,1291,0,0,0,0,"None"
"060377017023",0,0,0,0,1094,0,0,0,0,"None"
"060377019021",0,0,0,0,2589,0,0,0,0,"None"
"060377019022",0,0,0,0,650,0,0,0,0,"None"
"060377024001",0,0,0,0,1076,0,0,0,0,"None"
"060377024004",0,0,0,0,955,0,0,0,0,"None"
"060377025011",0,0,0,0,935,0,0,0,0,"None"
"060377025012",0,0,0,0,435,0,0,0,0,"None"
"060377025013",0,0,0,0,744,0,0,0,0,"None"
"060377025014",0,0,0,0,2053,0,0,0,0,"None"
"060377025015",0,0,0,0,590,0,0,0,0,"None"
"060377025021",0,0,0,0,699,0,0,0,0,"None"
"060377025023",0,0,0,0,1847,0,0,0,0,"None"
"060377027001",0,0,0,0,910,0,0,0,0,"None"
"060377027002",0,0,0,0,1034,0,0,0,0,"None"
"060377027003",0,0,0,0,521,0,0,0,0,"None"
"060377028012",0,0,0,0,1539,0,0,0,0,"None"
"060377028013",0,0,0,0,1293,0,0,0,0,"DAC"
"060377029014",0,0,0,0,1172,0,0,0,0,"None"
"060377030011",0,0,0,0,2535,0,0,0,0,"None"
"060377030022",0,0,0,0,1487,0,0,0,0,"None"
"060377031001",0,0,0,0,792,0,0,0,0,"None"
"060377031002",0,0,0,0,895,0,0,0,0,"None"
"060377031003",0,0,0,0,1639,0,0,0,0,"None"
"060377031004",0,0,0,0,896,0,0,0,0,"DAC"
"060377032001",0,0,0,0,1299,0,0,0,0,"None"
"060379105022",0,0,0,0,2177,0,0,0,0,"SDAC"
"060379105041",0,0,0,0,1153,0,0,0,0,"DAC"
"060379800151",0,0,0,0,556,0,0,0,0,"DAC"
"060379800211",0,0,0,0,12,0,0,0,0,"Data Not Available"
"060379800221",0,0,0,0,0,0,0,0,0,"Data Not Available"
"060379800301",0,0,0,0,0,0,0,0,0,"Data Not Available"
"060590011012",0,0,0,0,1142,0,0,0,0,"None"
"060590012021",0,0,0,0,1328,0,0,0,0,"None"
"060590017072",0,0,0,0,1851,0,0,0,0,"None"
"060590017073",0,0,0,0,1208,0,0,0,0,"None"
"060590218021",0,0,0,0,1752,0,0,0,0,"None"
"060590218022",0,0,0,0,840,0,0,0,0,"None"
"060590218024",0,0,0,0,1013,0,0,0,0,"DAC"
"060590218101",0,0,0,0,1012,0,0,0,0,"None"
"060590218103",0,0,0,0,1029,0,0,0,0,"None"
"060590218281",0,0,0,0,1053,0,0,0,0,"None"
"060590218282",0,0,0,0,1215,0,0,0,0,"None"
"060590218302",0,0,0,0,1202,0,0,0,0,"None"
"060590218303",0,0,0,0,2112,0,0,0,0,"None"
"060590219121",0,0,0,0,1892,0,0,0,0,"None"
"060590219132",0,0,0,0,1535,0,0,0,0,"None"
"060590219133",0,0,0,0,1836,0,0,0,0,"None"
"060590219134",0,0,0,0,3640,0,0,0,0,"None"
"060590219141",0,0,0,0,2999,0,0,0,0,"None"
"060590219161",0,0,0,0,1527,0,0,0,0,"None"
"060590219162",0,0,0,0,1805,0,0,0,0,"None"
"060590219182",0,0,0,0,2205,0,0,0,0,"None"
"060590219183",0,0,0,0,828,0,0,0,0,"None"
"060590219191",0,0,0,0,1233,0,0,0,0,"None"
"060590219192",0,0,0,0,1563,0,0,0,0,"None"
"060590219201",0,0,0,0,632,0,0,0,0,"None"
"060590219204",0,0,0,0,4086,0,0,0,0,"None"
"060590320132",0,0,0,0,1748,0,0,0,0,"None"
"060590320231",0,0,0,0,9164,0,0,0,0,"None"
"060590320232",0,0,0,0,3130,0,0,0,0,"None"
"060590320291",0,0,0,0,1477,0,0,0,0,"None"
