"WELL_ID","PRF1","PRF2","PRF3","PL1","PL2","risk","LATITUDE","LONGITUDE","SOURCE"
"5010010-039",2,0,1.33194444444444,"ALPHA; U","","high",37.67278,-120.97016,"DHS"
"5010010-040",4,3,1.20580989583333,"TCPR123; ALPHA; U; NO3N","TCPR123; U; NO3N","high",37.59386,-120.99096,"DHS"
"5010010-041",0,0,NA,"","","low",37.69001,-120.97187,"DHS"
"5010010-042",1,1,1.03,"TCPR123","NO3N","high",37.64458,-120.94783,"DHS"
"5010010-043",0,0,NA,"","","low",37.6604,-120.93046,"DHS"
"5010010-044",0,0,NA,"","","low",37.6888,-121.05788,"DHS"
"5010010-045",1,1,2.33133333333333,"TCPR123","TCPR123","high",37.69369,-121.02357,"DHS"
"5010010-046",2,0,1.80309722222222,"ALPHA; U","","high",37.66077,-121.03078,"DHS"
"5010010-047",0,0,NA,"","","low",37.6634,-120.91952,"DHS"
"5010010-048",0,0,NA,"","","low",37.67571,-120.94764,"DHS"
"5010010-049",1,0,1.37,"TCPR123","","high",37.64931,-120.93879,"DHS"
"5010010-050",0,0,NA,"","","low",37.70231,-120.99673,"DHS"
"5010010-051",0,2,NA,"","AS; NO3N","med",37.59752,-120.99599,"DHS"
"5010010-052",0,1,NA,"","TCE","med",37.69679,-121.01066,"DHS"
"5010010-053",0,1,NA,"","NO3N","med",37.70363,-121.0491,"DHS"
"5010010-059",0,0,NA,"","","low",37.60776,-120.99239,"DHS"
"5010010-061",0,0,NA,"","","low",37.65147,-121.02083,"DHS"
"5010010-062",0,0,NA,"","","low",37.68394,-120.94584,"DHS"
"5010010-068",0,0,NA,"","","low",37.69341,-120.94873,"DHS"
"5010010-069",2,0,2.00008680555556,"ALPHA; U","","high",37.60241,-120.98411,"DHS"
"5010010-070",0,1,NA,"","ALPHA","med",37.63391,-120.99295,"DHS"
"5010010-097",0,0,NA,"","","low",37.669444,-120.95,"DHS"
"5010010-115",1,0,2.54166666666667,"TCPR123","","high",37.630984,-120.899735,"DHS"
"5010010-124",0,1,NA,"","CR6","med",37.65796,-121.03818,"DHS"
"5010010-125",0,0,NA,"","","low",37.666667,-120.933333,"DHS"
"5010010-127",0,0,NA,"","","low",37.65759,-120.93726,"DHS"
"5010010-128",0,0,NA,"","","low",37.68424,-120.96725,"DHS"
"5010010-129",0,0,NA,"","","low",37.68533,-120.97581,"DHS"
"5010010-130",0,0,NA,"","","low",37.68534,-120.99272,"DHS"
"5010010-131",0,0,NA,"","","low",37.68089,-120.99341,"DHS"
"5010010-132",1,0,1.7,"NO3N","","high",37.61211,-120.98713,"DHS"
"5010010-133",0,0,NA,"","","low",37.61195,-120.98977,"DHS"
"5010010-134",0,0,NA,"","","low",37.61456,-120.97124,"DHS"
"5010010-135",3,2,1.61540460878131,"ALPHA; U; NO3N","U; NO3N","high",37.61224,-120.98698,"DHS"
"5010010-136",0,1,NA,"","ALPHA","med",37.62426,-120.98425,"DHS"
"5010010-137",0,0,NA,"","","low",37.61633,-120.98207,"DHS"
"5010010-138",0,1,NA,"","ALPHA","med",37.61589,-120.96597,"DHS"
"5010010-141",1,0,1.10555555555556,"AS","","high",37.68108,-121.04092,"DHS"
"5010010-146",2,1,1.42703703703704,"ALPHA; U","U","high",37.62581,-121.03147,"DHS"
"5010010-147",2,2,1.73666666666667,"NO3N; ALPHA","NO3N; ALPHA","high",37.62531,-121.03148,"DHS"
"5010010-148",0,0,NA,"","","low",37.63222,-121.01908,"DHS"
"5010010-149",0,1,NA,"","NO3N","med",37.64199,-121.03415,"DHS"
"5010010-151",0,2,NA,"","TCLME; THM","med",37.64091,-121.01933,"DHS"
"5010010-152",0,0,NA,"","","low",37.62164,-121.044,"DHS"
"5010010-154",0,0,NA,"","","low",37.61901,-121.0124,"DHS"
"5010010-169",0,0,NA,"","","low",37.63995,-120.91089,"DHS"
"5010010-170",0,0,NA,"","","low",37.62793,-120.93048,"DHS"
"5010010-171",0,0,NA,"","","low",37.63948,-120.95527,"DHS"
"5010010-172",0,0,NA,"","","low",37.66808,-120.98508,"DHS"
"5010010-173",0,0,NA,"","","low",37.63415,-120.90871,"DHS"
"5010010-175",0,0,NA,"","","low",37.63236,-120.90865,"DHS"
"5010010-177",0,0,NA,"","","low",37.63227,-120.90734,"DHS"
"5010010-178",2,0,1.82578388535649,"DBCP; TCPR123","","high",37.63784,-120.93285,"DHS"
"5010010-180",2,1,1.22866427432217,"TCPR123; DBCP","DBCP","high",37.63785,-120.93172,"DHS"
"5010010-181",0,0,NA,"","","low",37.63868,-120.90543,"DHS"
"5010010-184",2,1,2.09008518217893,"TCPR123; DBCP","DBCP","high",37.63483,-120.93568,"DHS"
"5010010-185",0,0,NA,"","","low",37.65249,-120.96037,"DHS"
"5010010-186",1,0,1.8,"TCPR123","","high",37.63194,-120.91164,"DHS"
"5010010-187",0,0,NA,"","","low",37.66055,-120.9667,"DHS"
"5010010-189",1,0,1.3,"ALPHA","","high",37.66316,-120.97808,"DHS"
"5010010-191",1,2,1.032,"TCPR123","NO2; NO3N","high",37.6456,-120.90525,"DHS"
"5010010-192",4,3,1.94389713336727,"TCE; PCE; TCPR123; ALPHA","PCE; NO3N; U","high",37.63757,-120.95876,"DHS"
"5010010-193",0,0,NA,"","","low",37.64504,-120.95293,"DHS"
"5010010-194",2,2,1.53833333333333,"TCPR123; ALPHA","TCPR123; DBCP","high",37.63565,-120.94334,"DHS"
"5010010-196",0,2,NA,"","ALPHA; NO3N","med",37.64526,-120.97845,"DHS"
"5010010-221",0,0,NA,"","","low",37.68369,-120.98493,"DHS"
"5010010-223",0,0,NA,"","","low",37.63673,-120.90149,"DHS"
"5010010-226",1,0,1.369,"TCPR123","","high",37.64198,-120.91903,"DHS"
"5010010-234",0,0,NA,"","","low",37.674146,-120.928175,"DHS"
"5010010-236",1,1,1.2,"AS","AS","high",37.602571,-121.016501,"DHS"
"5010010-239",0,0,NA,"","","low",37.698601,-121.037386,"DHS"
"5010010-241",0,0,NA,"","","low",37.70767,-121.054884,"DHS"
"5010010-243",0,0,NA,"","","low",37.695397,-121.056025,"DHS"
"5010013-004",1,0,1.41490126212452,"CR6","","high",37.321745,-121.022966,"DHS"
"5010013-005",0,1,NA,"","CR6","med",37.318148,-121.030581,"DHS"
"5010013-006",0,0,NA,"","","low",37.314338,-121.024713,"DHS"
"5010014-005",1,1,1.35,"TCPR123","TCPR123","high",37.779677,-120.838557,"DHS"
"5010014-006",0,0,NA,"","","low",37.765316,-120.852557,"DHS"
"5010014-007",0,0,NA,"","","low",37.765305,-120.862578,"DHS"
"5010014-008",0,0,NA,"","","low",37.762116,-120.8425,"DHS"
"5010014-009",0,0,NA,"","","low",37.757728,-120.840355,"DHS"
"5010014-010",0,0,NA,"","","low",37.761641,-120.87669,"DHS"
"5010014-011",0,0,NA,"","","low",37.765017,-120.83228,"DHS"
"5010014-012",0,0,NA,"","","low",37.754548,-120.870141,"DHS"
"5010017-002",1,1,1.9495,"CR6","NO3N","high",37.471196,-121.132831,"DHS"
"5010017-004",0,2,NA,"","CR6; NO3N","med",37.479451,-121.140552,"DHS"
"5010017-005",1,0,1.64616666666667,"CR6","","high",37.478787,-121.124093,"DHS"
"5010017-009",2,1,1.76208333333333,"CR6; TCPR123","TCPR123","high",37.461222,-121.125261,"DHS"
"5010017-012",1,0,2.1399375,"CR6","","high",37.475121,-121.121593,"DHS"
"5010018-002",0,0,NA,"","","low",37.733358,-120.927343,"DHS"
"5010018-003",0,0,NA,"","","low",37.730333,-120.949918,"DHS"
"5010018-004",0,0,NA,"","","low",37.739726,-120.939945,"DHS"
"5010018-005",1,1,1.83333333333333,"TCPR123","TCPR123","high",37.734922,-120.962058,"DHS"
"5010018-006",0,0,NA,"","","low",37.727843,-120.933179,"DHS"
"5010018-007",0,1,NA,"","NO3N","med",37.727262,-120.955803,"DHS"
"5010018-008",0,0,NA,"","","low",37.72194,-120.953799,"DHS"
"5010018-009",0,0,NA,"","","low",37.713611,-120.9425,"DHS"
"5010018-010",0,1,NA,"","NO3N","med",37.715076,-120.958103,"DHS"
"5010018-012",0,0,NA,"","","low",37.732157,-120.924411,"DHS"
"5010019-001",0,0,NA,"","","low",37.5,-120.833333,"DHS"
"5010019-002",0,0,NA,"","","low",37.486378,-120.880948,"DHS"
"5010019-003",0,1,NA,"","NO3N","med",37.518413,-120.849492,"DHS"
"5010019-004",1,2,5.29329365079365,"TCPR123","AS; NO3N","high",37.505265,-120.871507,"DHS"
"5010019-008",1,0,11.6475,"TCPR123","","high",37.508155,-120.828732,"DHS"
"5010019-010",0,0,NA,"","","low",37.494765,-120.833703,"DHS"
"5010019-013",0,0,NA,"","","low",37.500295,-120.8374,"DHS"
"5010019-014",0,0,NA,"","","low",37.500744,-120.825619,"DHS"
"5010019-015",0,0,NA,"","","low",37.492282,-120.865397,"DHS"
"5010019-016",1,1,1.68,"PCE","NO3N","high",37.483333,-120.833333,"DHS"
"5010019-019",1,0,8.4625,"TCPR123","","high",37.510708,-120.85592,"DHS"
"5010019-020",0,1,NA,"","AS","med",37.52157,-120.862909,"DHS"
"5010019-021",0,0,NA,"","","low",37.514722,-120.883611,"DHS"
"5010019-022",0,0,NA,"","","low",37.478061,-120.848278,"DHS"
"5010019-024",0,1,NA,"","NO3N","med",37.510613,-120.821181,"DHS"
"5010019-027",0,0,NA,"","","low",37.528929,-120.844186,"DHS"
"5010019-028",0,1,NA,"","AS","med",37.514348,-120.87112,"DHS"
"5010019-029",1,1,1.41766161616162,"TCPR123","TCPR123","high",37.50752,-120.846683,"DHS"
"5010019-030",1,3,1.32666666666667,"TCPR123","TCPR123; NO3N; PCE","high",37.483806,-120.852888,"DHS"
"5010019-031",0,1,NA,"","AS","med",37.526208,-120.867383,"DHS"
"5010019-032",0,0,NA,"","","low",37.51812,-120.830282,"DHS"
"5010019-033",0,0,NA,"","","low",37.487303,-120.830422,"DHS"
"5010019-034",0,1,NA,"","AS","med",37.499165,-120.880688,"DHS"
"5010019-035",1,1,2.75449572649573,"TCPR123","AS","high",37.520949,-120.889889,"DHS"
"5010019-036",0,1,NA,"","AS","med",37.502352,-120.862582,"DHS"
"5010019-037",0,1,NA,"","AS","med",37.53625,-120.862028,"DHS"
"5010019-038",1,0,1.09041666666667,"AS","","high",37.529806,-120.881056,"DHS"
"5010019-039",0,0,NA,"","","low",37.528722,-120.826028,"DHS"
"5010019-040",0,0,NA,"","","low",37.4885,-120.869,"DHS"
"5010019-821",1,0,1.4,"AS","","high",37.518101,-120.884199,"DHS"
"5010021-001",0,1,NA,"","NO3N","med",37.528021,-120.79296,"DHS"
"5010021-002",2,0,1.51832291666666,"ALPHA; U","","high",37.515107,-120.802326,"DHS"
"5010021-007",0,0,NA,"","","low",37.523135,-120.80348,"DHS"
"5010021-008",0,0,NA,"","","low",37.529245,-120.789577,"DHS"
"5010021-009",0,0,NA,"","","low",37.517786,-120.798117,"DHS"
"5010021-010",0,0,NA,"","","low",37.52707,-120.80325,"DHS"
"5010023-001",0,1,NA,"","CR6","med",37.48831,-120.83569,"DHS"
"5010023-002",1,0,1.06666666666667,"ALPHA","","high",37.48624,-120.82172,"DHS"
"5010026-001",0,0,NA,"","","low",37.62383,-120.75406,"DHS"
"5010026-003",0,0,NA,"","","low",37.61782,-120.75082,"DHS"
"5010028-001",2,0,1.2787123015873,"ALPHA; U","","high",37.600278,-120.945384,"DHS"
"5010028-006",1,1,1.23222222222223,"ALPHA","NO3N","high",37.598747,-120.961776,"DHS"
"5010028-014",1,2,1.14,"PCE","PCE; BIS2EHP","high",37.601483,-120.951761,"DHS"
"5010028-016",1,0,3.39976107226107,"TCPR123","","high",37.610147,-120.940866,"DHS"
"5010028-019",2,1,1.28584722222222,"ALPHA; U","NO3N","high",37.607446,-120.970211,"DHS"
"5010028-020",0,1,NA,"","AS","med",37.591275,-120.961017,"DHS"
"5010028-021",1,1,1.27657777777778,"ALPHA","U","high",37.590832,-120.941204,"DHS"
"5010028-022",3,1,2.37669816412072,"TCPR123; ALPHA; U","U","high",37.600482,-120.970632,"DHS"
"5010028-023",1,0,3.90666666666667,"TCPR123","","high",37.609525,-120.949239,"DHS"
"5010028-025",3,1,1.27637763798701,"ALPHA; U; NO3N","NO3N","high",37.608862,-120.931656,"DHS"
"5010028-027",1,1,1.8,"TCPR123","AS","high",37.590515,-120.951229,"DHS"
"5010028-028",1,0,6.85584415584416,"TCPR123","","high",37.610556,-120.925556,"DHS"
"5010028-032",1,1,1.43132156732157,"AS","AS","high",37.579007,-120.966352,"DHS"
"5010028-034",0,1,NA,"","NO3N","med",37.620719,-120.961892,"DHS"
"5010028-035",0,1,NA,"","NO3N","med",37.587925,-120.997504,"DHS"
"5010028-038",2,1,8.10026988636364,"TCPR123; NO3N","NO3N","high",37.607516,-120.925565,"DHS"
"5010028-039",1,1,14.8316562001595,"TCPR123","NO3N","high",37.598607,-120.945336,"DHS"
"5010028-040",1,0,2.45493506493506,"TCPR123","","high",37.598732,-120.945336,"DHS"
"5010028-041",1,1,1.48,"ALPHA","ALPHA","high",37.612238,-120.945483,"DHS"
"5010029-001",0,0,NA,"","","low",37.74016,-121.01405,"DHS"
"5010029-002",0,1,NA,"","NO3N","med",37.74611,-121.0169,"DHS"
"5010029-004",0,0,NA,"","","low",37.74423,-121.0033,"DHS"
"5010031-001",0,0,NA,"","","low",37.61259,-120.9538,"DHS"
"5010033-001",2,1,1.5302933293207,"CR6; NO3N","NO3N","high",37.56233,-121.17674,"DHS"
"5010033-002",3,0,1.60703711775895,"CR6; NO3N; TCPR123","","high",37.56541,-121.18287,"DHS"
"5010034-002",0,2,NA,"","CR6; NO3N","med",37.52018,-120.84554,"DHS"
"5010035-002",0,0,NA,"","","low",37.50993,-120.83754,"DHS"
"5010042-001",0,0,NA,"","","low",38.6225,-120.742778,"DHS"
"5010042-002",0,0,NA,"","","low",37.639167,-120.75,"DHS"
"5010044-001",0,0,NA,"","","low",37.536379,-121.076339,"DHS"
"5010300-002",0,0,NA,"","","low",37.625379,-120.597928,"DHS"
"5010300-005",0,0,NA,"","","low",37.628554,-120.580298,"DHS"
"5100107-004",1,0,2.12707106781187,"AS","","high",38.871727,-121.708974,"DHS"
"5100131-002",1,0,1.26,"AS","","high",39.146951,-121.652522,"DHS"
"5100149-002",1,1,1.85132578964235,"AS","AS","high",39.076641,-121.633047,"DHS"
"5100159-001",0,0,NA,"","","low",38.784649,-121.617807,"DHS"
"5105003-002",1,0,8.716,"AS","","high",39.05334,-121.696952,"DHS"
"5105004-001",0,0,NA,"","","low",38.777769,-121.52437,"DHS"
"5200008-001",0,0,NA,"","","low",40.182638,-122.213311,"DHS"
"5200500-001",0,0,NA,"","","low",40.159611,-122.263111,"DHS"
"5200504-002",0,0,NA,"","","low",40.022593,-122.123691,"DHS"
"5200504-003",0,0,NA,"","","low",40.027715,-122.124757,"DHS"
"5200504-004",0,0,NA,"","","low",40.022611,-122.123688,"DHS"
"5200507-001",0,1,NA,"","NO3N","med",40.195888,-122.20775,"DHS"
"5200508-001",0,0,NA,"","","low",40.202612,-122.212919,"DHS"
"5200513-001",0,0,NA,"","","low",40.357888,-122.326444,"DHS"
"5200513-002",0,0,NA,"","","low",40.357421,-122.326434,"DHS"
"5200521-001",0,0,NA,"","","low",40.071627,-122.110156,"DHS"
"5200533-001",0,0,NA,"","","low",40.332701,-121.912185,"DHS"
"5200538-001",0,0,NA,"","","low",40.106082,-122.107322,"DHS"
"5200539-001",0,0,NA,"","","low",40.143833,-122.214833,"DHS"
"5200540-001",1,0,1.42321428571429,"CR6","","high",40.156561,-122.354811,"DHS"
"5200551-001",0,0,NA,"","","low",39.909416,-122.097083,"DHS"
"5200559-002",0,0,NA,"","","low",39.939502,-122.061172,"DHS"
"5200562-001",0,0,NA,"","","low",40.342901,-121.7695,"DHS"
"5200570-001",0,1,NA,"","TL","med",40.215747,-122.203913,"DHS"
"5200570-002",1,0,1.49,"TL","","high",40.220865,-122.201022,"DHS"
"5200579-001",0,0,NA,"","","low",40.222506,-122.259528,"DHS"
"5200603-001",0,0,NA,"","","low",40.251603,-122.26098,"DHS"
"5200611-001",0,0,NA,"","","low",40.154838,-122.200534,"DHS"
"5200657-001",0,0,NA,"","","low",40.067287,-122.10898,"DHS"
"5200688-001",0,0,NA,"","","low",40.361111,-121.494194,"DHS"
"5201083-001",0,0,NA,"","","low",39.927944,-122.20275,"DHS"
"5201142-002",0,0,NA,"","","low",39.813844,-122.328727,"DHS"
"5201143-001",0,0,NA,"","","low",40.129472,-122.200805,"DHS"
"5205006-001",0,0,NA,"","","low",40.353843,-122.280439,"DHS"
"5205008-001",0,0,NA,"","","low",40.148333,-122.213638,"DHS"
"5210001-001",0,0,NA,"","","low",39.931012,-122.183672,"DHS"
"5210001-002",0,0,NA,"","","low",39.935252,-122.16973,"DHS"
"5210001-003",1,0,1.21385497829976,"DCA12","","high",39.930171,-122.17953,"DHS"
"5210001-005",0,0,NA,"","","low",39.925022,-122.174141,"DHS"
"5210001-008",0,0,NA,"","","low",39.934148,-122.197235,"DHS"
"5210001-009",0,0,NA,"","","low",39.929484,-122.164876,"DHS"
"5210001-010",0,0,NA,"","","low",39.916251,-122.195338,"DHS"
"5210002-003",0,0,NA,"","","low",40.063456,-122.155983,"DHS"
"5210002-004",0,0,NA,"","","low",40.053637,-122.145141,"DHS"
"5210002-005",0,0,NA,"","","low",40.059275,-122.148827,"DHS"
"5210004-008",0,0,NA,"","","low",40.17028,-122.252131,"DHS"
"5210004-009",0,0,NA,"","","low",40.156764,-122.240555,"DHS"
"5210004-010",0,0,NA,"","","low",40.186106,-122.221672,"DHS"
"5210004-011",0,0,NA,"","","low",40.159872,-122.226284,"DHS"
"5210004-012",0,0,NA,"","","low",40.157162,-122.2509,"DHS"
"5210004-013",0,0,NA,"","","low",40.185958,-122.195014,"DHS"
"5210005-002",0,0,NA,"","","low",40.351984,-122.191717,"DHS"
"5210005-003",0,0,NA,"","","low",40.337629,-122.22674,"DHS"
"5301001-001",0,0,NA,"","","low",40.703475,-122.850666,"DHS"
"5301001-003",0,0,NA,"","","low",40.706555,-122.848975,"DHS"
"5301001-004",0,0,NA,"","","low",40.706,-122.849,"DHS"
"5301004-004",0,0,NA,"","","low",40.651,-122.798,"DHS"
"5301005-001",0,0,NA,"","","low",40.714947,-122.80605,"DHS"
"5301006-001",0,0,NA,"","","low",40.888306,-122.765335,"DHS"
"5301008-001",0,0,NA,"","","low",40.763999,-122.785573,"DHS"
"5301008-003",0,0,NA,"","","low",40.76411,-122.785494,"DHS"
"5301009-001",0,0,NA,"","","low",40.7498,-122.787714,"DHS"
"5301009-002",0,0,NA,"","","low",40.749976,-122.787368,"DHS"
"5301009-005",0,0,NA,"","","low",40.749105,-122.7896,"DHS"
"5301012-001",0,0,NA,"","","low",40.718442,-122.825994,"DHS"
"5301012-004",0,0,NA,"","","low",40.719916,-122.825514,"DHS"
"5301013-001",0,0,NA,"","","low",40.788039,-122.770517,"DHS"
"5301014-001",0,0,NA,"","","low",40.872702,-122.913254,"DHS"
"5301101-001",0,0,NA,"","","low",41.088088,-122.704424,"DHS"
"5301101-002",0,0,NA,"","","low",41.08858,-122.704128,"DHS"
"5301102-001",0,0,NA,"","","low",41.001349,-122.704227,"DHS"
"5301102-003",0,0,NA,"","","low",40.999762,-122.704286,"DHS"
"5301102-004",0,0,NA,"","","low",40.991007,-122.699185,"DHS"
"5301102-005",0,0,NA,"","","low",40.999809,-122.703945,"DHS"
"5301102-006",0,0,NA,"","","low",40.992748,-122.702899,"DHS"
"5301102-007",0,0,NA,"","","low",40.993736,-122.70256,"DHS"
"5301103-001",0,0,NA,"","","low",40.910682,-122.770041,"DHS"
"5301104-004",0,0,NA,"","","low",40.912899,-122.786556,"DHS"
"5301104-007",0,0,NA,"","","low",40.901299,-122.788,"DHS"
"5301105-001",0,0,NA,"","","low",40.847632,-122.848953,"DHS"
"5301107-001",0,0,NA,"","","low",40.85923,-122.790314,"DHS"
"5301109-001",0,0,NA,"","","low",40.730156,-122.807516,"DHS"
"5301110-001",0,0,NA,"","","low",40.831706,-122.853403,"DHS"
"5301112-001",0,0,NA,"","","low",40.845326,-122.845052,"DHS"
"5301113-001",0,0,NA,"","","low",40.857513,-122.815629,"DHS"
"5301114-001",0,0,NA,"","","low",40.884758,-122.795712,"DHS"
"5301115-001",0,0,NA,"","","low",40.96175,-122.730524,"DHS"
"5301203-001",0,0,NA,"","","low",41.088361,-122.708607,"DHS"
"5302001-001",0,0,NA,"","","low",40.73356,-122.93105,"DHS"
"5303005-001",0,0,NA,"","","low",40.65657,-122.912802,"DHS"
"5304004-001",0,0,NA,"","","low",40.788654,-123.33828,"DHS"
"5304004-002",0,0,NA,"","","low",40.785833,-123.339669,"DHS"
"5304006-001",0,0,NA,"","","low",40.740367,-123.252368,"DHS"
"5304007-001",0,0,NA,"","","low",40.741168,-123.20184,"DHS"
"5304015-001",0,0,NA,"","","low",40.7407,-123.2073,"DHS"
"5304105-001",0,0,NA,"","","low",40.808603,-123.479699,"DHS"
"5304113-003",0,0,NA,"","","low",40.7775,-123.335038,"DHS"
"5304506-001",0,0,NA,"","","low",40.88919,-123.57225,"DHS"
"5304507-001",0,0,NA,"","","low",40.881903,-123.547795,"DHS"
"5305003-001",0,0,NA,"","","low",40.350903,-123.413103,"DHS"
"5305004-001",0,0,NA,"","","low",40.324069,-123.392402,"DHS"
"5305004-002",0,0,NA,"","","low",40.324195,-123.393257,"DHS"
"5305007-001",0,0,NA,"","","low",40.267603,-123.323061,"DHS"
"5305101-001",0,0,NA,"","","low",40.341687,-123.404894,"DHS"
"5305103-002",0,0,NA,"","","low",40.491627,-123.563047,"DHS"
"5305107-003",0,0,NA,"","","low",40.455035,-123.530752,"DHS"
"5305502-002",0,0,NA,"","","low",40.732311,-123.267452,"DHS"
"5305506-001",0,0,NA,"","","low",40.717437,-122.925758,"DHS"
"5310800-002",0,0,NA,"","","low",40.783457,-122.804076,"DHS"
"5310800-003",0,0,NA,"","","low",40.788822,-122.801639,"DHS"
"5310800-004",0,0,NA,"","","low",40.786849,-122.806702,"DHS"
"5400505-001",0,0,NA,"","","low",36.641086,-118.95265,"DHS"
"5400506-004",0,0,NA,"","","low",36.460269,-118.887969,"DHS"
"5400506-005",0,0,NA,"","","low",36.460338,-118.888305,"DHS"
"5400506-006",0,0,NA,"","","low",36.460322,-118.888488,"DHS"
"5400507-001",1,0,2.10641025641026,"NO3N","","high",36.349949,-119.407006,"DHS"
"5400509-001",0,0,NA,"","","low",35.805785,-118.629613,"DHS"
"5400509-002",0,0,NA,"","","low",35.805448,-118.627528,"DHS"
"5400509-003",0,0,NA,"","","low",35.805582,-118.629398,"DHS"
"5400511-002",0,0,NA,"","","low",35.811061,-118.636526,"DHS"
"5400519-001",0,1,NA,"","BIS2EHP","med",36.14546,-119.356206,"DHS"
"5400529-001",0,0,NA,"","","low",36.043506,-119.016044,"DHS"
"5400536-002",0,0,NA,"","","low",36.514339,-119.507476,"DHS"
"5400538-001",1,0,2.30833333333333,"TCPR123","","high",36.252355,-119.309408,"DHS"
"5400543-002",0,0,NA,"","","low",35.829638,-118.633161,"DHS"
"5400543-003",0,0,NA,"","","low",35.825622,-118.633788,"DHS"
"5400544-003",1,2,1.25,"AS","AS; CR6","high",35.84813,-119.336614,"DHS"
"5400546-001",0,0,NA,"","","low",36.33,-119.06,"DHS"
"5400549-001",0,0,NA,"","","low",36.509606,-119.51013,"DHS"
"5400550-001",0,0,NA,"","","low",36.482602,-119.223352,"DHS"
"5400551-001",0,0,NA,"","","low",36.638138,-118.997444,"DHS"
"5400552-001",0,0,NA,"","","low",36.664101,-118.841435,"DHS"
"5400553-001",3,2,2.14472222222222,"NO3N; TCPR123; U","NO3N; ALPHA","high",36.456036,-119.485781,"DHS"
"5400555-001",1,0,1.74187074829932,"NO3N","","high",36.078166,-118.878353,"DHS"
"5400556-001",0,0,NA,"","","low",36.24,-118.91,"DHS"
"5400556-002",0,0,NA,"","","low",36.411258,-118.908155,"DHS"
"5400558-002",3,1,1.65273225839154,"TCPR123; NO3N; DBCP","DBCP","high",35.977143,-119.178589,"DHS"
"5400581-001",0,0,NA,"","","low",35.803997,-118.653367,"DHS"
"5400581-002",0,0,NA,"","","low",35.804091,-118.653333,"DHS"
"5400598-001",0,0,NA,"","","low",35.926767,-118.49403,"DHS"
"5400623-001",0,0,NA,"","","low",36.415098,-118.925035,"DHS"
"5400623-002",0,0,NA,"","","low",36.415467,-118.924773,"DHS"
"5400629-001",0,0,NA,"","","low",36.465892,-118.915999,"DHS"
"5400629-002",3,1,1.49374074074074,"AS; ALPHA; U","NO3N","high",36.465877,-118.916011,"DHS"
"5400631-002",0,0,NA,"","","low",36.310896,-119.222254,"DHS"
"5400634-001",1,0,1.055875,"NO3N","","high",36.501811,-119.288288,"DHS"
"5400638-001",0,0,NA,"","","low",36.636077,-119.002705,"DHS"
"5400638-002",0,0,NA,"","","low",36.636048,-119.002679,"DHS"
"5400641-001",0,0,NA,"","","low",35.935516,-119.279113,"DHS"
"5400641-002",0,0,NA,"","","low",35.936943,-119.277842,"DHS"
"5400647-001",0,0,NA,"","","low",36.325077,-119.085966,"DHS"
"5400647-003",0,0,NA,"","","low",36.324287,-119.086025,"DHS"
"5400651-001",1,0,1.61568923611111,"NO3N","","high",36.100926,-119.049181,"DHS"
"5400652-001",0,0,NA,"","","low",36.295692,-119.207675,"DHS"
"5400660-001",1,0,1.71341374269006,"NO3N","","high",36.084647,-118.896719,"DHS"
"5400663-002",1,0,2.35218181818182,"NO3N","","high",36.064393,-118.997557,"DHS"
"5400665-001",1,0,1.5,"AS","","high",36.102462,-118.864856,"DHS"
"5400665-002",2,1,2.40011848958333,"ALPHA; U","NO3N","high",36.100407,-118.850955,"DHS"
"5400665-004",0,1,NA,"","NO3N","med",36.101417,-118.860083,"DHS"
"5400665-005",2,0,1.95678436609687,"ALPHA; U","","high",36.100936,-118.846774,"DHS"
"5400665-006",0,0,NA,"","","low",36.109582,-118.86678,"DHS"
